timestamp,symbol,price
2025-08-01 01:53:11,BTCUSDT,115284.16
2025-08-01 01:53:22,BTCUSDT,115302.00
2025-08-01 01:53:32,BTCUSDT,115341.33
2025-08-01 01:53:42,BTCUSDT,115356.96
2025-08-01 01:53:52,BTCUSDT,115397.38
2025-08-01 01:54:03,BTCUSDT,115396.86
2025-08-01 01:54:13,BTCUSDT,115396.86
2025-08-01 01:54:23,BTCUSDT,115344.24
2025-08-01 01:54:33,BTCUSDT,115322.59
2025-08-01 01:54:43,BTCUSDT,115322.59
2025-08-01 01:54:54,BTCUSDT,115356.96
2025-08-01 01:55:04,BTCUSDT,115347.28
2025-08-01 01:55:14,BTCUSDT,115347.28
2025-08-01 01:55:24,BTCUSDT,115347.28
2025-08-01 01:55:35,BTCUSDT,115301.56
2025-08-01 01:55:45,BTCUSDT,115274.55
2025-08-01 01:55:55,BTCUSDT,115311.53
2025-08-01 01:56:05,BTCUSDT,115300.00
2025-08-01 01:56:15,BTCUSDT,115300.01
2025-08-01 01:56:26,BTCUSDT,115280.00
2025-08-01 01:56:36,BTCUSDT,115261.38
2025-08-01 01:56:46,BTCUSDT,115227.48
2025-08-01 01:56:56,BTCUSDT,115263.97
2025-08-01 01:57:07,BTCUSDT,115276.06
2025-08-01 01:57:17,BTCUSDT,115272.00
2025-08-01 01:57:27,BTCUSDT,115225.84
2025-08-01 01:57:37,BTCUSDT,115220.02
2025-08-01 01:57:47,BTCUSDT,115196.04
2025-08-01 01:57:58,BTCUSDT,115186.00
2025-08-01 01:58:08,BTCUSDT,115257.61
2025-08-01 01:58:19,BTCUSDT,115217.95
2025-08-01 01:58:29,BTCUSDT,115217.95
2025-08-01 01:58:39,BTCUSDT,115228.81
2025-08-01 01:58:49,BTCUSDT,115241.99
2025-08-01 01:58:59,BTCUSDT,115262.09
2025-08-01 01:59:10,BTCUSDT,115277.68
2025-08-01 01:59:20,BTCUSDT,115277.69
2025-08-01 01:59:30,BTCUSDT,115305.65
2025-08-01 01:59:40,BTCUSDT,115297.91
2025-08-01 01:59:51,BTCUSDT,115334.01
2025-08-01 02:00:01,BTCUSDT,115289.51
2025-08-01 02:00:11,BTCUSDT,115283.53
2025-08-01 02:00:21,BTCUSDT,115294.00
2025-08-01 02:00:31,BTCUSDT,115302.00
2025-08-01 02:00:42,BTCUSDT,115302.00
2025-08-01 02:00:52,BTCUSDT,115315.85
2025-08-01 02:01:02,BTCUSDT,115328.46
2025-08-01 02:01:12,BTCUSDT,115328.46
2025-08-01 02:01:23,BTCUSDT,115336.25
2025-08-01 02:01:33,BTCUSDT,115347.27
2025-08-01 02:01:43,BTCUSDT,115313.42
2025-08-01 02:01:53,BTCUSDT,115330.33
2025-08-01 02:02:03,BTCUSDT,115292.66
2025-08-01 02:02:14,BTCUSDT,115281.71
2025-08-01 02:02:24,BTCUSDT,115281.72
2025-08-01 02:02:34,BTCUSDT,115300.00
2025-08-01 02:02:44,BTCUSDT,115322.18
2025-08-01 02:02:55,BTCUSDT,115318.01
2025-08-01 02:03:05,BTCUSDT,115331.26
2025-08-01 02:03:15,BTCUSDT,115300.57
2025-08-01 02:03:25,BTCUSDT,115300.57
2025-08-01 02:03:35,BTCUSDT,115281.01
2025-08-01 02:03:46,BTCUSDT,115265.87
2025-08-01 02:03:56,BTCUSDT,115294.45
2025-08-01 02:04:06,BTCUSDT,115289.23
2025-08-01 02:04:16,BTCUSDT,115289.24
2025-08-01 02:04:27,BTCUSDT,115283.99
2025-08-01 02:04:37,BTCUSDT,115265.88
2025-08-01 02:04:47,BTCUSDT,115242.05
2025-08-01 02:04:57,BTCUSDT,115221.07
2025-08-01 02:05:07,BTCUSDT,115242.37
2025-08-01 02:05:18,BTCUSDT,115273.33
2025-08-01 02:05:28,BTCUSDT,115256.47
2025-08-01 02:05:38,BTCUSDT,115284.00
2025-08-01 02:05:48,BTCUSDT,115260.27
2025-08-01 02:05:59,BTCUSDT,115291.17
2025-08-01 02:06:09,BTCUSDT,115358.83
2025-08-01 02:06:19,BTCUSDT,115358.83
2025-08-01 02:06:29,BTCUSDT,115359.53
2025-08-01 02:06:39,BTCUSDT,115358.84
2025-08-01 02:06:50,BTCUSDT,115336.08
2025-08-01 02:07:00,BTCUSDT,115385.80
2025-08-01 02:07:10,BTCUSDT,115404.48
2025-08-01 02:07:20,BTCUSDT,115389.56
2025-08-01 02:07:31,BTCUSDT,115395.94
2025-08-01 02:07:41,BTCUSDT,115407.50
2025-08-01 02:07:51,BTCUSDT,115417.34
2025-08-01 02:08:01,BTCUSDT,115423.53
2025-08-01 02:08:11,BTCUSDT,115416.00
2025-08-01 02:08:22,BTCUSDT,115416.00
2025-08-01 02:08:32,BTCUSDT,115416.01
2025-08-01 02:08:42,BTCUSDT,115416.01
2025-08-01 02:08:52,BTCUSDT,115433.36
2025-08-01 02:09:03,BTCUSDT,115416.02
2025-08-01 02:09:13,BTCUSDT,115416.02
2025-08-01 02:09:23,BTCUSDT,115416.02
2025-08-01 02:09:33,BTCUSDT,115416.01
2025-08-01 02:09:43,BTCUSDT,115367.44
2025-08-01 02:09:54,BTCUSDT,115324.89
2025-08-01 02:10:04,BTCUSDT,115355.75
2025-08-01 02:10:14,BTCUSDT,115341.99
2025-08-01 02:10:24,BTCUSDT,115387.76
2025-08-01 02:10:35,BTCUSDT,115389.83
2025-08-01 02:10:45,BTCUSDT,115428.86
2025-08-01 02:10:55,BTCUSDT,115407.96
2025-08-01 02:11:05,BTCUSDT,115428.86
2025-08-01 02:11:15,BTCUSDT,115474.17
2025-08-01 02:11:26,BTCUSDT,115510.70
2025-08-01 02:11:36,BTCUSDT,115525.46
2025-08-01 02:11:46,BTCUSDT,115530.86
2025-08-01 02:11:56,BTCUSDT,115558.37
2025-08-01 02:12:07,BTCUSDT,115545.46
2025-08-01 02:12:17,BTCUSDT,115542.02
2025-08-01 02:12:27,BTCUSDT,115519.31
2025-08-01 02:12:37,BTCUSDT,115519.31
2025-08-01 02:12:47,BTCUSDT,115540.00
2025-08-01 02:12:58,BTCUSDT,115511.03
2025-08-01 02:13:08,BTCUSDT,115544.67
2025-08-01 02:13:18,BTCUSDT,115565.00
2025-08-01 02:13:28,BTCUSDT,115579.79
2025-08-01 02:13:39,BTCUSDT,115579.79
2025-08-01 02:13:49,BTCUSDT,115579.78
2025-08-01 02:13:59,BTCUSDT,115579.79
2025-08-01 02:14:09,BTCUSDT,115579.79
2025-08-01 02:14:19,BTCUSDT,115579.78
2025-08-01 02:14:30,BTCUSDT,115579.79
2025-08-01 02:14:40,BTCUSDT,115597.36
2025-08-01 02:14:50,BTCUSDT,115600.00
2025-08-01 02:15:00,BTCUSDT,115568.02
2025-08-01 02:15:11,BTCUSDT,115562.45
2025-08-01 02:15:21,BTCUSDT,115560.01
2025-08-01 02:15:31,BTCUSDT,115560.00
2025-08-01 02:15:41,BTCUSDT,115560.16
2025-08-01 02:15:51,BTCUSDT,115526.50
2025-08-01 02:16:02,BTCUSDT,115540.49
2025-08-01 02:16:12,BTCUSDT,115544.44
2025-08-01 02:16:22,BTCUSDT,115572.01
2025-08-01 02:16:32,BTCUSDT,115566.01
2025-08-01 02:16:43,BTCUSDT,115552.01
2025-08-01 02:16:53,BTCUSDT,115547.55
2025-08-01 02:17:03,BTCUSDT,115547.55
2025-08-01 02:17:13,BTCUSDT,115556.00
2025-08-01 02:17:23,BTCUSDT,115593.31
2025-08-01 02:17:34,BTCUSDT,115593.31
2025-08-01 02:17:44,BTCUSDT,115604.56
2025-08-01 02:17:54,BTCUSDT,115610.00
2025-08-01 02:18:04,BTCUSDT,115598.22
2025-08-01 02:18:15,BTCUSDT,115609.76
2025-08-01 02:18:25,BTCUSDT,115627.40
2025-08-01 02:18:35,BTCUSDT,115627.41
2025-08-01 02:18:45,BTCUSDT,115639.09
2025-08-01 02:18:56,BTCUSDT,115660.39
2025-08-01 02:19:06,BTCUSDT,115669.63
2025-08-01 02:19:16,BTCUSDT,115669.63
